uuid,user_id,title,description,poll_type,poll_category,created_at,updated_at
b8b9fabe-4b63-4efc-a3e9-a4efbb4ae0f3,ffae2cce-a802-4e54-a51f-133b27b2d04b,suspendisse potenti cras in purus,rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio,MULTIPLE_CHOICE,EVENTS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
227dd576-8127-4369-8e1d-4ae1c3c5a0c7,d5aba0a8-3341-4795-831e-b517adbfab22,venenatis lacinia aenean sit amet justo morbi,ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla,SINGLE_CHOICE,SPORTS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
f3f69cc4-fd3a-41d8-9d22-82d726b789b1,70a7638d-561a-46b3-8e5a-9cb72850f8a4,sapien in sapien iaculis congue vivamus metus,sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui,MULTIPLE_CHOICE,COMMUNITY,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
568eed11-3052-47f4-bb4e-63b0682fa838,2f7854f4-f768-463e-9664-a4b62680d86d,pellentesque volutpat dui maecenas tristique est et tempus,a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec,MULTIPLE_CHOICE,COMMUNITY,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
04d7c5db-f958-4a67-8e0e-67e862a65195,69ca1cdf-3502-4316-89e2-430f2e2d948a,venenatis turpis enim blandit mi,tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis,SINGLE_CHOICE,BUSINESS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
69457e0a-fede-4cd8-92c9-ea34cdd3b540,dc2a56e5-3367-4252-a513-f94b1d06f583,erat fermentum justo nec condimentum neque sapien,libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia,MULTIPLE_CHOICE,LIFESTYLE,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
0074efaf-2d93-40df-bf48-874a9a69811e,58960be5-daf4-4e6f-b71a-0fffb96af8b1,maecenas ut massa quis augue luctus tincidunt nulla mollis molestie,nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id,SINGLE_CHOICE,EDUCATION,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
07e3c062-f6fe-4131-8aa3-dbf1175a6453,0d8e9bfb-cff2-4d1f-8bfe-3003af27b85b,lobortis ligula sit amet eleifend,ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi,SINGLE_CHOICE,ENTERTAINMENT,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
6afe3097-b4d2-4be5-b436-717a91b0ecdf,d9984c41-a974-4608-94ea-fc8852a5d86a,natoque penatibus et magnis dis parturient montes nascetur,posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum,SINGLE_CHOICE,COMMUNITY,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
0dac10a8-b862-4dbf-a5cc-dbe1d79a4b73,a6dfd2e0-de4a-4313-8df0-c4b7aadfdddf,lectus vestibulum quam sapien varius ut blandit non interdum in,ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non,MULTIPLE_CHOICE,BUSINESS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
392b8067-3960-4220-90a1-9b32ac5e431a,3af6b240-64fd-4314-9f1e-452e96a8076e,lobortis est phasellus sit amet erat nulla,eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque,SINGLE_CHOICE,LIFESTYLE,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
1e453a7e-a872-4933-b9e3-ae9047b58182,bbd590ec-1b9d-4c2a-920f-0b6702d14bc1,sapien a libero nam dui proin leo odio porttitor id,dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in,SINGLE_CHOICE,TECHNOLOGY,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
e9190018-1d1a-4fc5-b6c9-bace885c16af,3d97b8da-7f48-457d-b2c3-457324757769,dictumst maecenas ut massa quis augue luctus tincidunt nulla,odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices,MULTIPLE_CHOICE,SPORTS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
c8aeb3e5-7084-4bdd-8409-38dd7e66f826,99e604a9-7fd8-4186-9249-939baa3a5b4c,diam erat fermentum justo nec condimentum neque sapien placerat,orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula,MULTIPLE_CHOICE,EVENTS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
70b7b4c0-b40d-47d5-8f6c-7a1cf642168f,d398ebbb-7f13-4b88-944b-a533b2d501f4,ullamcorper purus sit amet nulla,purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et,MULTIPLE_CHOICE,LIFESTYLE,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
e980a227-b422-4c36-a09f-9ac6e51222c0,4d3e3858-95fb-4d71-8095-2cdb030679c2,parturient montes nascetur ridiculus mus etiam vel augue vestibulum,sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam,MULTIPLE_CHOICE,ENTERTAINMENT,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
9c8a6748-af3e-4281-a163-b3d1a3b317dd,d089fcca-6b73-47b6-a120-081fcdf056aa,enim lorem ipsum dolor sit amet,lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique,SINGLE_CHOICE,ENTERTAINMENT,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
38337f70-4c28-4302-84df-2082ce80c181,991cf085-6a3f-4bf0-af62-844629838039,ligula suspendisse ornare consequat lectus,nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet,SINGLE_CHOICE,EVENTS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
1eed5792-8bbf-49bb-ac9b-862a51159581,8030fa6a-d8e1-4dd5-be7e-f573646ab3ab,semper sapien a libero nam dui proin,metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque,SINGLE_CHOICE,SPORTS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
93c43341-1cf0-478a-a3f8-d0c0dc6f9510,c378c787-6783-47f2-997b-6b4bebda968d,duis at velit eu est congue elementum in,tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit,SINGLE_CHOICE,BUSINESS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
8cb493e7-4449-401f-a8fd-e592717e2dfa,9fc6ec3c-7d25-4c1d-a1e2-059d0e29a84f,diam neque vestibulum eget vulputate ut,velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo,SINGLE_CHOICE,ENTERTAINMENT,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
05834a35-c07d-4e06-a685-ea8c223d037e,5976d52b-ed60-44cd-a145-6055efcf0c20,eget orci vehicula condimentum curabitur in,potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum,MULTIPLE_CHOICE,SPORTS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
a2a95b65-7ddd-4785-ad0e-33c53a50874c,5bb51418-9864-4daf-b211-13c74dac2a43,ipsum primis in faucibus orci luctus et ultrices,consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet,MULTIPLE_CHOICE,BUSINESS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
ef9e183a-756b-4e5f-8f3b-558160e2d25b,0792d6c6-c154-4a9a-9eb7-255eefdad0d8,eget tincidunt eget tempus vel pede morbi porttitor lorem id,et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin,MULTIPLE_CHOICE,ENTERTAINMENT,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
e335d7dc-92e8-4c07-b2d3-c368574a5012,0fad0281-55be-4be6-9d4f-321429d44dbf,duis aliquam convallis nunc proin at turpis a,convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu,SINGLE_CHOICE,EDUCATION,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
15f91512-cc2e-4edb-9770-fe5b7bdb5b22,5a538f02-1ce9-403d-b8d1-c6ce9aa256af,in purus eu magna vulputate luctus cum,posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue,MULTIPLE_CHOICE,LIFESTYLE,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
cea428af-3b4a-4d2c-a2cc-08083aba7cd5,80e7c231-1f83-4712-b9a4-eeb60ce101b5,sodales sed tincidunt eu felis fusce,iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit,SINGLE_CHOICE,LIFESTYLE,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
a731efdb-6a95-4482-a508-c4fc2aa9ce37,9b41d284-2451-497f-b67e-851663054d74,dui vel sem sed sagittis nam congue risus semper,id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices,SINGLE_CHOICE,EVENTS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
4dfb9a58-4442-4850-a0f7-b41007b6a951,26cf1f66-a141-4fb6-af32-e9b762b647b0,est congue elementum in hac habitasse platea dictumst morbi,ipsum dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non,MULTIPLE_CHOICE,TECHNOLOGY,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
90abf189-6a76-4498-9c7c-1c5aa1b46505,7f42adc7-bd1d-4ab3-96de-51899c9cd90a,aliquam convallis nunc proin at turpis a,vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet,SINGLE_CHOICE,EDUCATION,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
c72dd9f0-d102-4652-b79b-24ea03a8ef3c,1b8adda2-7d51-4b89-8d17-9aa1faf08175,integer tincidunt ante vel ipsum praesent blandit lacinia erat,felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam,MULTIPLE_CHOICE,BUSINESS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
82129a92-9b06-483c-b9d7-d93a25e83aad,6bddea24-78b2-422d-bfd5-68255f13e820,viverra diam vitae quam suspendisse potenti nullam,eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et,MULTIPLE_CHOICE,ENTERTAINMENT,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
78b78475-3561-4bbc-9e66-01d7f5ca9550,68e0b190-ba82-456f-be88-30fd15efb652,nulla tempus vivamus in felis eu sapien,tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat,MULTIPLE_CHOICE,EDUCATION,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
099ff7d8-85aa-415f-994e-dd5d95ca45c6,5c49c74d-8d80-4e89-b36c-108759c3250c,mi nulla ac enim in tempor turpis,posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui,SINGLE_CHOICE,TECHNOLOGY,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
d528d1a4-1d50-4e94-869c-bc0912e4de19,d61dc504-9260-4771-81e3-e2aea5ad9885,eget nunc donec quis orci eget orci,justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed,SINGLE_CHOICE,LIFESTYLE,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
3ce4f9b3-5b9f-4317-a5a6-427d324c4d8c,a5cddc62-33c6-4d90-b5bb-905f8b891988,at dolor quis odio consequat varius integer ac,sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula,MULTIPLE_CHOICE,EVENTS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
013317ed-8f46-4ede-9ab3-e5f46e12a593,eced21b2-14ea-4f9b-8853-5becdd266596,vivamus vestibulum sagittis sapien cum sociis natoque penatibus,posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec,SINGLE_CHOICE,EVENTS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
08e9e694-ff50-43b2-9620-571e332393c6,f5890eec-d363-49a3-965e-2d563ec9be1c,mauris lacinia sapien quis libero nullam sit amet,justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat,MULTIPLE_CHOICE,TECHNOLOGY,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
4b8c0b73-ce35-4bd2-8c63-b95f1919f71a,9c6b4892-4521-47bd-bb17-39d1c0e19121,leo odio condimentum id luctus nec molestie sed,faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis,SINGLE_CHOICE,SPORTS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
ec2d59a5-e822-4119-8e54-b9e9deed8f5e,611e28a4-38d4-4f35-9fb6-0fa373b58062,proin eu mi nulla ac enim in tempor turpis,id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in,MULTIPLE_CHOICE,EVENTS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
8a179ba1-0021-41a7-974f-900d6bcdc956,b2936229-cef4-45ee-bda0-00e6242a736e,lobortis est phasellus sit amet erat nulla tempus,libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel,MULTIPLE_CHOICE,ENTERTAINMENT,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
0a79affb-73bc-43be-a701-64f4f3953929,dfead58a-5fcd-4463-94fe-0ef421c5892d,ac est lacinia nisi venenatis tristique fusce congue,eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus,SINGLE_CHOICE,SPORTS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
50728e96-04ad-488c-b723-7b0d02a0c37a,9dfff8b4-d3b2-4508-8d09-d969b84132f6,vulputate luctus cum sociis natoque penatibus et magnis,pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et,MULTIPLE_CHOICE,EDUCATION,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
b154eac8-e5f3-4ba0-adfb-b43521dd751f,eb8a82c4-cc81-44f7-b509-365bfe823142,nec molestie sed justo pellentesque viverra,id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate,MULTIPLE_CHOICE,LIFESTYLE,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
db32be90-a016-4a77-b83a-649e3a252803,a0b15850-dba9-42ac-ba52-68ca1c1058ab,in eleifend quam a odio,felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam,MULTIPLE_CHOICE,ENTERTAINMENT,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
8d348aea-4f73-49b3-9e3e-635c9f50e830,c97ac6d3-964c-4061-83dc-0df557a1cd47,nunc proin at turpis a pede posuere,ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo,MULTIPLE_CHOICE,LIFESTYLE,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
a555277f-bf8e-4e7e-94a6-8abf5f66312a,9531bc17-6ddc-4379-982e-f4bd88988187,dui proin leo odio porttitor id consequat,aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu,SINGLE_CHOICE,BUSINESS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
3082485a-8a5e-40dc-99d6-bf0d3a8c06c4,923d5a52-79b8-4678-a793-0ee9cda2ec68,ligula pellentesque ultrices phasellus id sapien in sapien,orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio,MULTIPLE_CHOICE,ENTERTAINMENT,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
cbb260e4-e56e-400c-ab81-af77868cbdc5,d0875e96-518a-4c99-8927-18ceb59ac3e0,scelerisque quam turpis adipiscing lorem vitae,sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent,SINGLE_CHOICE,COMMUNITY,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
1bbbbc4d-190e-4b35-88a9-89f2a2931d0a,b877f59f-4046-4358-a67c-473ebf655298,donec ut mauris eget massa tempor convallis,mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin,SINGLE_CHOICE,EVENTS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
48b2b006-109d-46d0-befa-fc25304f9394,b14187b4-f773-45d5-b458-0a49e9f51776,volutpat convallis morbi odio odio elementum eu interdum,sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis,SINGLE_CHOICE,BUSINESS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
815fefbd-4678-49e5-aa56-71a780774719,212f2bac-8cb5-4264-bedd-fe7085e2825b,lorem id ligula suspendisse ornare,elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla,MULTIPLE_CHOICE,EVENTS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
d9a8df5f-6bf6-423a-a968-c1f122933bf9,28272560-0cbe-48ff-8d91-f4713404ffdf,eget elit sodales scelerisque mauris,nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec,MULTIPLE_CHOICE,EDUCATION,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
32eda589-c182-4208-94a1-68e7a593c794,a938c03f-5332-4aaa-8fb0-4ab0fed81a79,sagittis sapien cum sociis natoque penatibus,eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus,MULTIPLE_CHOICE,COMMUNITY,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
58ac4e3d-6188-4cfe-b73d-34d16c67bf88,08a5946a-e404-492c-a75e-b9dbcb1a93f2,dictumst morbi vestibulum velit id pretium iaculis diam erat,dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est,MULTIPLE_CHOICE,TECHNOLOGY,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
e63ee581-c617-4767-b7c4-a82a3111e66c,1e931f92-b44f-4447-b62f-b7300646f10f,quisque arcu libero rutrum ac lobortis,ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus,SINGLE_CHOICE,BUSINESS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
148fe806-eb48-40ef-a402-30abad351d3b,a96b0f81-b827-42d5-bb2a-ed03a1e25ec5,et ultrices posuere cubilia curae nulla dapibus,consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra,SINGLE_CHOICE,LIFESTYLE,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
d598d314-8439-4ec4-85b6-d96630c23a2a,f967f633-79f7-4756-bd30-8fb2ac71036c,nunc rhoncus dui vel sem,duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus,SINGLE_CHOICE,ENTERTAINMENT,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
104f84ae-4664-4d79-8c59-dcdd07bbea6d,c769ac3f-ccb4-4c98-80a8-6dbd12aff09d,duis faucibus accumsan odio curabitur convallis,in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae,MULTIPLE_CHOICE,ENTERTAINMENT,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
a6ea0c29-7a3e-434a-b18c-770c025fdc58,3898f9cb-d021-4ae2-a887-7e802606dbb9,id turpis integer aliquet massa id lobortis,hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut,MULTIPLE_CHOICE,TECHNOLOGY,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
cb4880a7-8713-4aef-a5e6-ebcfc7f3383b,777ba72d-3b2b-423f-829e-495491a3d0a7,ornare consequat lectus in est risus auctor,at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio,MULTIPLE_CHOICE,LIFESTYLE,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
4b3f6332-4089-47af-9db3-4e56f8ca8033,933296ec-8926-4ae0-8e71-75aaad526616,convallis eget eleifend luctus ultricies eu nibh quisque id,sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim,SINGLE_CHOICE,EDUCATION,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
e765638b-c6ba-4697-abe4-cbf28ccbac82,1a1c69cf-16c0-4569-9151-f29559480c0b,quis orci nullam molestie nibh in,sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas,MULTIPLE_CHOICE,SPORTS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
